@relation observations_40.arff

@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}

@data
0,22,18,156,70,23,251,14,21,6,17,100,cold
0,22,18,154,69,22,248,14,20,6,17,99,cold
0,20,14,131,56,20,210,12,18,6,16,87,cold
0,22,18,167,75,29,265,16,25,6,17,104,cold
0,22,18,165,74,28,262,16,24,6,17,103,cold
0,22,18,161,72,26,257,15,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,165,74,28,262,16,24,6,17,103,cold
0,22,18,163,73,27,259,16,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,157,70,24,251,15,21,6,17,100,cold
0,22,18,162,73,26,259,15,23,6,17,102,cold
0,22,18,160,72,25,256,15,22,6,17,101,cold
0,22,18,156,70,23,251,14,21,6,17,100,cold
0,22,18,154,69,22,248,14,20,6,17,99,cold
0,22,18,160,72,25,256,15,22,6,17,101,cold
0,22,18,158,71,24,253,15,21,6,17,100,cold
0,22,18,154,69,22,248,14,20,6,17,99,cold
0,22,18,152,68,21,245,14,19,6,17,98,cold
0,20,14,129,55,19,207,12,17,6,16,86,cold
0,22,18,163,73,27,260,15,24,6,17,103,cold
0,22,18,161,72,26,257,15,23,6,17,102,cold
0,22,18,157,70,24,252,14,22,6,17,101,cold
0,22,18,155,69,23,249,14,21,6,17,100,cold
0,22,18,161,72,26,257,15,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,155,69,23,249,14,21,6,17,100,cold
0,22,18,153,68,22,246,14,20,6,17,99,cold
0,22,18,158,71,24,254,14,22,6,17,101,cold
0,22,18,156,70,23,251,14,21,6,17,100,cold
0,22,18,152,68,21,246,13,20,6,17,99,cold
0,22,18,150,67,20,243,13,19,6,17,98,cold
0,22,18,156,70,23,251,14,21,6,17,100,cold
0,22,18,154,69,22,248,14,20,6,17,99,cold
0,22,18,150,67,20,243,13,19,6,17,98,cold
0,22,18,148,66,19,240,13,18,6,17,97,cold
0,20,14,125,53,17,202,11,16,6,16,85,cold
0,22,18,161,72,26,257,15,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,155,69,23,249,14,21,6,17,100,cold
0,22,18,153,68,22,246,14,20,6,17,99,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,157,70,24,251,15,21,6,17,100,cold
0,22,18,153,68,22,246,14,20,6,17,99,cold
0,22,18,151,67,21,243,14,19,6,17,98,cold
0,22,18,156,70,23,251,14,21,6,17,100,cold
0,22,18,154,69,22,248,14,20,6,17,99,cold
0,22,18,150,67,20,243,13,19,6,17,98,cold
0,22,18,148,66,19,240,13,18,6,17,97,cold
0,22,18,154,69,22,248,14,20,6,17,99,cold
0,22,18,152,68,21,245,14,19,6,17,98,cold
0,22,18,148,66,19,240,13,18,6,17,97,cold
0,22,18,146,65,18,237,13,17,6,17,96,cold
0,20,14,123,52,16,199,11,15,6,16,84,cold
0,22,18,167,75,29,265,16,25,6,17,104,cold
0,22,18,165,74,28,262,16,24,6,17,103,cold
0,22,18,161,72,26,257,15,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,165,74,28,262,16,24,6,17,103,cold
0,22,18,163,73,27,259,16,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,157,70,24,251,15,21,6,17,100,cold
0,22,18,162,73,26,259,15,23,6,17,102,cold
0,22,18,160,72,25,256,15,22,6,17,101,cold
0,22,18,156,70,23,251,14,21,6,17,100,cold
0,22,18,154,69,22,248,14,20,6,17,99,cold
0,22,18,160,72,25,256,15,22,6,17,101,cold
0,22,18,158,71,24,253,15,21,6,17,100,cold
0,22,18,154,69,22,248,14,20,6,17,99,cold
0,22,18,152,68,21,245,14,19,6,17,98,cold
0,20,14,129,55,19,207,12,17,6,16,86,cold
0,22,18,165,74,28,262,16,24,6,17,103,cold
0,22,18,163,73,27,259,16,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,157,70,24,251,15,21,6,17,100,cold
0,22,18,163,73,27,259,16,23,6,17,102,cold
0,22,18,161,72,26,256,16,22,6,17,101,cold
0,22,18,157,70,24,251,15,21,6,17,100,cold
0,22,18,155,69,23,248,15,20,6,17,99,cold
0,22,18,160,72,25,256,15,22,6,17,101,cold
0,22,18,158,71,24,253,15,21,6,17,100,cold
0,22,18,154,69,22,248,14,20,6,17,99,cold
0,22,18,152,68,21,245,14,19,6,17,98,cold
0,22,18,158,71,24,253,15,21,6,17,100,cold
0,22,18,156,70,23,250,15,20,6,17,99,cold
0,22,18,152,68,21,245,14,19,6,17,98,cold
0,22,18,150,67,20,242,14,18,6,17,97,cold
0,20,14,127,54,18,204,12,16,6,16,85,cold
0,22,18,161,72,26,257,15,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,155,69,23,249,14,21,6,17,100,cold
0,22,18,153,68,22,246,14,20,6,17,99,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,157,70,24,251,15,21,6,17,100,cold
0,22,18,153,68,22,246,14,20,6,17,99,cold
0,22,18,151,67,21,243,14,19,6,17,98,cold
0,22,18,156,70,23,251,14,21,6,17,100,cold
0,22,18,154,69,22,248,14,20,6,17,99,cold
0,22,18,150,67,20,243,13,19,6,17,98,cold
0,22,18,148,66,19,240,13,18,6,17,97,cold
0,22,18,154,69,22,248,14,20,6,17,99,cold
0,22,18,152,68,21,245,14,19,6,17,98,cold
0,22,18,148,66,19,240,13,18,6,17,97,cold
0,22,18,146,65,18,237,13,17,6,17,96,cold
0,20,14,123,52,16,199,11,15,6,16,84,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,157,70,24,251,15,21,6,17,100,cold
0,22,18,153,68,22,246,14,20,6,17,99,cold
0,22,18,151,67,21,243,14,19,6,17,98,cold
0,22,18,157,70,24,251,15,21,6,17,100,cold
0,22,18,155,69,23,248,15,20,6,17,99,cold
0,22,18,151,67,21,243,14,19,6,17,98,cold
0,22,18,149,66,20,240,14,18,6,17,97,cold
0,22,18,154,69,22,248,14,20,6,17,99,cold
0,22,18,152,68,21,245,14,19,6,17,98,cold
0,22,18,148,66,19,240,13,18,6,17,97,cold
0,22,18,146,65,18,237,13,17,6,17,96,cold
0,22,18,152,68,21,245,14,19,6,17,98,cold
0,22,18,150,67,20,242,14,18,6,17,97,cold
0,22,18,146,65,18,237,13,17,6,17,96,cold
0,22,18,144,64,17,234,13,16,6,17,95,cold
0,20,14,121,51,15,196,11,14,6,16,83,cold
0,23,18,180,82,33,290,17,28,7,18,113,cold
0,23,18,178,81,32,287,17,27,7,18,112,cold
0,23,18,174,79,30,282,16,26,7,18,111,cold
0,23,18,172,78,29,279,16,25,7,18,110,cold
0,23,18,178,81,32,287,17,27,7,18,112,cold
0,23,18,176,80,31,284,17,26,7,18,111,cold
0,23,18,172,78,29,279,16,25,7,18,110,cold
0,23,18,170,77,28,276,16,24,7,18,109,cold
0,23,18,175,80,30,284,16,26,7,18,111,cold
0,23,18,173,79,29,281,16,25,7,18,110,cold
0,23,18,169,77,27,276,15,24,7,18,109,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,173,79,29,281,16,25,7,18,110,cold
0,23,18,171,78,28,278,16,24,7,18,109,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,21,14,142,62,23,232,13,20,7,17,95,cold
0,23,18,178,81,32,287,17,27,7,18,112,cold
0,23,18,176,80,31,284,17,26,7,18,111,cold
0,23,18,172,78,29,279,16,25,7,18,110,cold
0,23,18,170,77,28,276,16,24,7,18,109,cold
0,23,18,176,80,31,284,17,26,7,18,111,cold
0,23,18,174,79,30,281,17,25,7,18,110,cold
0,23,18,170,77,28,276,16,24,7,18,109,cold
0,23,18,168,76,27,273,16,23,7,18,108,cold
0,23,18,173,79,29,281,16,25,7,18,110,cold
0,23,18,171,78,28,278,16,24,7,18,109,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,171,78,28,278,16,24,7,18,109,cold
0,23,18,169,77,27,275,16,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,21,14,140,61,22,229,13,19,7,17,94,cold
0,23,18,174,79,30,282,16,26,7,18,111,cold
0,23,18,172,78,29,279,16,25,7,18,110,cold
0,23,18,168,76,27,274,15,24,7,18,109,cold
0,23,18,166,75,26,271,15,23,7,18,108,cold
0,23,18,172,78,29,279,16,25,7,18,110,cold
0,23,18,170,77,28,276,16,24,7,18,109,cold
0,23,18,166,75,26,271,15,23,7,18,108,cold
0,23,18,164,74,25,268,15,22,7,18,107,cold
0,23,18,169,77,27,276,15,24,7,18,109,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,163,74,24,268,14,22,7,18,107,cold
0,23,18,161,73,23,265,14,21,7,18,106,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,161,73,23,265,14,21,7,18,106,cold
0,23,18,159,72,22,262,14,20,7,18,105,cold
0,21,14,136,59,20,224,12,18,7,17,93,cold
0,23,18,172,78,29,279,16,25,7,18,110,cold
0,23,18,170,77,28,276,16,24,7,18,109,cold
0,23,18,166,75,26,271,15,23,7,18,108,cold
0,23,18,164,74,25,268,15,22,7,18,107,cold
0,23,18,170,77,28,276,16,24,7,18,109,cold
0,23,18,168,76,27,273,16,23,7,18,108,cold
0,23,18,164,74,25,268,15,22,7,18,107,cold
0,23,18,162,73,24,265,15,21,7,18,106,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,161,73,23,265,14,21,7,18,106,cold
0,23,18,159,72,22,262,14,20,7,18,105,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,23,18,159,72,22,262,14,20,7,18,105,cold
0,23,18,157,71,21,259,14,19,7,18,104,cold
0,21,14,134,58,19,221,12,17,7,17,92,cold
0,23,18,178,81,32,287,17,27,7,18,112,cold
0,23,18,176,80,31,284,17,26,7,18,111,cold
0,23,18,172,78,29,279,16,25,7,18,110,cold
0,23,18,170,77,28,276,16,24,7,18,109,cold
0,23,18,176,80,31,284,17,26,7,18,111,cold
0,23,18,174,79,30,281,17,25,7,18,110,cold
0,23,18,170,77,28,276,16,24,7,18,109,cold
0,23,18,168,76,27,273,16,23,7,18,108,cold
0,23,18,173,79,29,281,16,25,7,18,110,cold
0,23,18,171,78,28,278,16,24,7,18,109,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,171,78,28,278,16,24,7,18,109,cold
0,23,18,169,77,27,275,16,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,21,14,140,61,22,229,13,19,7,17,94,cold
0,23,18,176,80,31,284,17,26,7,18,111,cold
0,23,18,174,79,30,281,17,25,7,18,110,cold
0,23,18,170,77,28,276,16,24,7,18,109,cold
0,23,18,168,76,27,273,16,23,7,18,108,cold
0,23,18,174,79,30,281,17,25,7,18,110,cold
0,23,18,172,78,29,278,17,24,7,18,109,cold
0,23,18,168,76,27,273,16,23,7,18,108,cold
0,23,18,166,75,26,270,16,22,7,18,107,cold
0,23,18,171,78,28,278,16,24,7,18,109,cold
0,23,18,169,77,27,275,16,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,23,18,169,77,27,275,16,23,7,18,108,cold
0,23,18,167,76,26,272,16,22,7,18,107,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,23,18,161,73,23,264,15,20,7,18,105,cold
0,21,14,138,60,21,226,13,18,7,17,93,cold
0,23,18,172,78,29,279,16,25,7,18,110,cold
0,23,18,170,77,28,276,16,24,7,18,109,cold
0,23,18,166,75,26,271,15,23,7,18,108,cold
0,23,18,164,74,25,268,15,22,7,18,107,cold
0,23,18,170,77,28,276,16,24,7,18,109,cold
0,23,18,168,76,27,273,16,23,7,18,108,cold
0,23,18,164,74,25,268,15,22,7,18,107,cold
0,23,18,162,73,24,265,15,21,7,18,106,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,161,73,23,265,14,21,7,18,106,cold
0,23,18,159,72,22,262,14,20,7,18,105,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,23,18,159,72,22,262,14,20,7,18,105,cold
0,23,18,157,71,21,259,14,19,7,18,104,cold
0,21,14,134,58,19,221,12,17,7,17,92,cold
0,23,18,170,77,28,276,16,24,7,18,109,cold
0,23,18,168,76,27,273,16,23,7,18,108,cold
0,23,18,164,74,25,268,15,22,7,18,107,cold
0,23,18,162,73,24,265,15,21,7,18,106,cold
0,23,18,168,76,27,273,16,23,7,18,108,cold
0,23,18,166,75,26,270,16,22,7,18,107,cold
0,23,18,162,73,24,265,15,21,7,18,106,cold
0,23,18,160,72,23,262,15,20,7,18,105,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,23,18,159,72,22,262,14,20,7,18,105,cold
0,23,18,157,71,21,259,14,19,7,18,104,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,23,18,161,73,23,264,15,20,7,18,105,cold
0,23,18,157,71,21,259,14,19,7,18,104,cold
0,23,18,155,70,20,256,14,18,7,18,103,cold
0,21,14,132,57,18,218,12,16,7,17,91,cold
0,23,18,175,80,30,284,16,26,7,18,111,cold
0,23,18,173,79,29,281,16,25,7,18,110,cold
0,23,18,169,77,27,276,15,24,7,18,109,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,173,79,29,281,16,25,7,18,110,cold
0,23,18,171,78,28,278,16,24,7,18,109,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,170,78,27,278,15,24,7,18,109,cold
0,23,18,168,77,26,275,15,23,7,18,108,cold
0,23,18,164,75,24,270,14,22,7,18,107,cold
0,23,18,162,74,23,267,14,21,7,18,106,cold
0,23,18,168,77,26,275,15,23,7,18,108,cold
0,23,18,166,76,25,272,15,22,7,18,107,cold
0,23,18,162,74,23,267,14,21,7,18,106,cold
0,23,18,160,73,22,264,14,20,7,18,105,cold
0,21,14,137,60,20,226,12,18,7,17,93,cold
0,23,18,173,79,29,281,16,25,7,18,110,cold
0,23,18,171,78,28,278,16,24,7,18,109,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,171,78,28,278,16,24,7,18,109,cold
0,23,18,169,77,27,275,16,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,23,18,168,77,26,275,15,23,7,18,108,cold
0,23,18,166,76,25,272,15,22,7,18,107,cold
0,23,18,162,74,23,267,14,21,7,18,106,cold
0,23,18,160,73,22,264,14,20,7,18,105,cold
0,23,18,166,76,25,272,15,22,7,18,107,cold
0,23,18,164,75,24,269,15,21,7,18,106,cold
0,23,18,160,73,22,264,14,20,7,18,105,cold
0,23,18,158,72,21,261,14,19,7,18,104,cold
0,21,14,135,59,19,223,12,17,7,17,92,cold
0,23,18,169,77,27,276,15,24,7,18,109,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,163,74,24,268,14,22,7,18,107,cold
0,23,18,161,73,23,265,14,21,7,18,106,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,161,73,23,265,14,21,7,18,106,cold
0,23,18,159,72,22,262,14,20,7,18,105,cold
0,23,18,164,75,24,270,14,22,7,18,107,cold
0,23,18,162,74,23,267,14,21,7,18,106,cold
0,23,18,158,72,21,262,13,20,7,18,105,cold
0,23,18,156,71,20,259,13,19,7,18,104,cold
0,23,18,162,74,23,267,14,21,7,18,106,cold
0,23,18,160,73,22,264,14,20,7,18,105,cold
0,23,18,156,71,20,259,13,19,7,18,104,cold
0,23,18,154,70,19,256,13,18,7,18,103,cold
0,21,14,131,57,17,218,11,16,7,17,91,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,161,73,23,265,14,21,7,18,106,cold
0,23,18,159,72,22,262,14,20,7,18,105,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,23,18,159,72,22,262,14,20,7,18,105,cold
0,23,18,157,71,21,259,14,19,7,18,104,cold
0,23,18,162,74,23,267,14,21,7,18,106,cold
0,23,18,160,73,22,264,14,20,7,18,105,cold
0,23,18,156,71,20,259,13,19,7,18,104,cold
0,23,18,154,70,19,256,13,18,7,18,103,cold
0,23,18,160,73,22,264,14,20,7,18,105,cold
0,23,18,158,72,21,261,14,19,7,18,104,cold
0,23,18,154,70,19,256,13,18,7,18,103,cold
0,23,18,152,69,18,253,13,17,7,18,102,cold
0,21,14,129,56,16,215,11,15,7,17,90,cold
0,23,18,173,79,29,281,16,25,7,18,110,cold
0,23,18,171,78,28,278,16,24,7,18,109,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,171,78,28,278,16,24,7,18,109,cold
0,23,18,169,77,27,275,16,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,23,18,168,77,26,275,15,23,7,18,108,cold
0,23,18,166,76,25,272,15,22,7,18,107,cold
0,23,18,162,74,23,267,14,21,7,18,106,cold
0,23,18,160,73,22,264,14,20,7,18,105,cold
0,23,18,166,76,25,272,15,22,7,18,107,cold
0,23,18,164,75,24,269,15,21,7,18,106,cold
0,23,18,160,73,22,264,14,20,7,18,105,cold
0,23,18,158,72,21,261,14,19,7,18,104,cold
0,21,14,135,59,19,223,12,17,7,17,92,cold
0,23,18,171,78,28,278,16,24,7,18,109,cold
0,23,18,169,77,27,275,16,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,23,18,169,77,27,275,16,23,7,18,108,cold
0,23,18,167,76,26,272,16,22,7,18,107,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,23,18,161,73,23,264,15,20,7,18,105,cold
0,23,18,166,76,25,272,15,22,7,18,107,cold
0,23,18,164,75,24,269,15,21,7,18,106,cold
0,23,18,160,73,22,264,14,20,7,18,105,cold
0,23,18,158,72,21,261,14,19,7,18,104,cold
0,23,18,164,75,24,269,15,21,7,18,106,cold
0,23,18,162,74,23,266,15,20,7,18,105,cold
0,23,18,158,72,21,261,14,19,7,18,104,cold
0,23,18,156,71,20,258,14,18,7,18,103,cold
0,21,14,133,58,18,220,12,16,7,17,91,cold
0,23,18,167,76,26,273,15,23,7,18,108,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,161,73,23,265,14,21,7,18,106,cold
0,23,18,159,72,22,262,14,20,7,18,105,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,23,18,159,72,22,262,14,20,7,18,105,cold
0,23,18,157,71,21,259,14,19,7,18,104,cold
0,23,18,162,74,23,267,14,21,7,18,106,cold
0,23,18,160,73,22,264,14,20,7,18,105,cold
0,23,18,156,71,20,259,13,19,7,18,104,cold
0,23,18,154,70,19,256,13,18,7,18,103,cold
0,23,18,160,73,22,264,14,20,7,18,105,cold
0,23,18,158,72,21,261,14,19,7,18,104,cold
0,23,18,154,70,19,256,13,18,7,18,103,cold
0,23,18,152,69,18,253,13,17,7,18,102,cold
0,21,14,129,56,16,215,11,15,7,17,90,cold
0,23,18,165,75,25,270,15,22,7,18,107,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,23,18,159,72,22,262,14,20,7,18,105,cold
0,23,18,157,71,21,259,14,19,7,18,104,cold
0,23,18,163,74,24,267,15,21,7,18,106,cold
0,23,18,161,73,23,264,15,20,7,18,105,cold
0,23,18,157,71,21,259,14,19,7,18,104,cold
0,23,18,155,70,20,256,14,18,7,18,103,cold
0,23,18,160,73,22,264,14,20,7,18,105,cold
0,23,18,158,72,21,261,14,19,7,18,104,cold
0,23,18,154,70,19,256,13,18,7,18,103,cold
0,23,18,152,69,18,253,13,17,7,18,102,cold
0,23,18,158,72,21,261,14,19,7,18,104,cold
0,23,18,156,71,20,258,14,18,7,18,103,cold
0,23,18,152,69,18,253,13,17,7,18,102,cold
0,23,18,150,68,17,250,13,16,7,18,101,cold
0,21,14,127,55,15,212,11,14,7,17,89,cold
0,22,18,174,78,33,274,17,28,6,17,107,cold
0,22,18,172,77,32,271,17,27,6,17,106,cold
0,22,18,168,75,30,266,16,26,6,17,105,cold
0,22,18,166,74,29,263,16,25,6,17,104,cold
0,22,18,172,77,32,271,17,27,6,17,106,cold
0,22,18,170,76,31,268,17,26,6,17,105,cold
0,22,18,166,74,29,263,16,25,6,17,104,cold
0,22,18,164,73,28,260,16,24,6,17,103,cold
0,22,18,169,76,30,268,16,26,6,17,105,cold
0,22,18,167,75,29,265,16,25,6,17,104,cold
0,22,18,163,73,27,260,15,24,6,17,103,cold
0,22,18,161,72,26,257,15,23,6,17,102,cold
0,22,18,167,75,29,265,16,25,6,17,104,cold
0,22,18,165,74,28,262,16,24,6,17,103,cold
0,22,18,161,72,26,257,15,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,20,14,136,58,23,216,13,20,6,16,89,cold
0,22,18,172,77,32,271,17,27,6,17,106,cold
0,22,18,170,76,31,268,17,26,6,17,105,cold
0,22,18,166,74,29,263,16,25,6,17,104,cold
0,22,18,164,73,28,260,16,24,6,17,103,cold
0,22,18,170,76,31,268,17,26,6,17,105,cold
0,22,18,168,75,30,265,17,25,6,17,104,cold
0,22,18,164,73,28,260,16,24,6,17,103,cold
0,22,18,162,72,27,257,16,23,6,17,102,cold
0,22,18,167,75,29,265,16,25,6,17,104,cold
0,22,18,165,74,28,262,16,24,6,17,103,cold
0,22,18,161,72,26,257,15,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,165,74,28,262,16,24,6,17,103,cold
0,22,18,163,73,27,259,16,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,157,70,24,251,15,21,6,17,100,cold
0,20,14,134,57,22,213,13,19,6,16,88,cold
0,22,18,168,75,30,266,16,26,6,17,105,cold
0,22,18,166,74,29,263,16,25,6,17,104,cold
0,22,18,162,72,27,258,15,24,6,17,103,cold
0,22,18,160,71,26,255,15,23,6,17,102,cold
0,22,18,166,74,29,263,16,25,6,17,104,cold
0,22,18,164,73,28,260,16,24,6,17,103,cold
0,22,18,160,71,26,255,15,23,6,17,102,cold
0,22,18,158,70,25,252,15,22,6,17,101,cold
0,22,18,163,73,27,260,15,24,6,17,103,cold
0,22,18,161,72,26,257,15,23,6,17,102,cold
0,22,18,157,70,24,252,14,22,6,17,101,cold
0,22,18,155,69,23,249,14,21,6,17,100,cold
0,22,18,161,72,26,257,15,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,155,69,23,249,14,21,6,17,100,cold
0,22,18,153,68,22,246,14,20,6,17,99,cold
0,20,14,130,55,20,208,12,18,6,16,87,cold
0,22,18,166,74,29,263,16,25,6,17,104,cold
0,22,18,164,73,28,260,16,24,6,17,103,cold
0,22,18,160,71,26,255,15,23,6,17,102,cold
0,22,18,158,70,25,252,15,22,6,17,101,cold
0,22,18,164,73,28,260,16,24,6,17,103,cold
0,22,18,162,72,27,257,16,23,6,17,102,cold
0,22,18,158,70,25,252,15,22,6,17,101,cold
0,22,18,156,69,24,249,15,21,6,17,100,cold
0,22,18,161,72,26,257,15,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,155,69,23,249,14,21,6,17,100,cold
0,22,18,153,68,22,246,14,20,6,17,99,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,157,70,24,251,15,21,6,17,100,cold
0,22,18,153,68,22,246,14,20,6,17,99,cold
0,22,18,151,67,21,243,14,19,6,17,98,cold
0,20,14,128,54,19,205,12,17,6,16,86,cold
0,22,18,172,77,32,271,17,27,6,17,106,cold
0,22,18,170,76,31,268,17,26,6,17,105,cold
0,22,18,166,74,29,263,16,25,6,17,104,cold
0,22,18,164,73,28,260,16,24,6,17,103,cold
0,22,18,170,76,31,268,17,26,6,17,105,cold
0,22,18,168,75,30,265,17,25,6,17,104,cold
0,22,18,164,73,28,260,16,24,6,17,103,cold
0,22,18,162,72,27,257,16,23,6,17,102,cold
0,22,18,167,75,29,265,16,25,6,17,104,cold
0,22,18,165,74,28,262,16,24,6,17,103,cold
0,22,18,161,72,26,257,15,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,165,74,28,262,16,24,6,17,103,cold
0,22,18,163,73,27,259,16,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,157,70,24,251,15,21,6,17,100,cold
0,20,14,134,57,22,213,13,19,6,16,88,cold
0,22,18,170,76,31,268,17,26,6,17,105,cold
0,22,18,168,75,30,265,17,25,6,17,104,cold
0,22,18,164,73,28,260,16,24,6,17,103,cold
0,22,18,162,72,27,257,16,23,6,17,102,cold
0,22,18,168,75,30,265,17,25,6,17,104,cold
0,22,18,166,74,29,262,17,24,6,17,103,cold
0,22,18,162,72,27,257,16,23,6,17,102,cold
0,22,18,160,71,26,254,16,22,6,17,101,cold
0,22,18,165,74,28,262,16,24,6,17,103,cold
0,22,18,163,73,27,259,16,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,157,70,24,251,15,21,6,17,100,cold
0,22,18,163,73,27,259,16,23,6,17,102,cold
0,22,18,161,72,26,256,16,22,6,17,101,cold
0,22,18,157,70,24,251,15,21,6,17,100,cold
0,22,18,155,69,23,248,15,20,6,17,99,cold
0,20,14,132,56,21,210,13,18,6,16,87,cold
0,22,18,166,74,29,263,16,25,6,17,104,cold
0,22,18,164,73,28,260,16,24,6,17,103,cold
0,22,18,160,71,26,255,15,23,6,17,102,cold
0,22,18,158,70,25,252,15,22,6,17,101,cold
0,22,18,164,73,28,260,16,24,6,17,103,cold
0,22,18,162,72,27,257,16,23,6,17,102,cold
0,22,18,158,70,25,252,15,22,6,17,101,cold
0,22,18,156,69,24,249,15,21,6,17,100,cold
0,22,18,161,72,26,257,15,23,6,17,102,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,155,69,23,249,14,21,6,17,100,cold
0,22,18,153,68,22,246,14,20,6,17,99,cold
0,22,18,159,71,25,254,15,22,6,17,101,cold
0,22,18,157,70,24,251,15,21,6,17,100,cold
0,22,18,153,68,22,246,14,20,6,17,99,cold
